name,8Cell_Ctrl_rep1,8Cell_Ctrl_rep2,8Cell_Ctrl_rep3,8Cell_RargKDKO_rep1,8Cell_RargKDKO_rep2,8Cell_RargKDKO_rep3,diff,pval,class
1110065P20Rik,0.469532811304957,0.599569172120541,0.426083299226586,1.18292743129001,1.09575094869233,0.653114145823563,0.478869081051271,0.0496900884911755,none
1190002F15Rik,0.384221116603035,0,0,0,0,0.230485305862525,-0.0512452702468367,0.748781698808441,none
1190002N15Rik,1.31050474133924,1.20446566226895,1.79093130927395,1.99521965374559,1.79664177343268,1.85445053322762,0.446803415841249,0.07819060418311,none
1190003K10Rik,0,0,0,0,0,0,0,,none
1190005I06Rik,0,0,0.873248606400705,1.46041284212493,0,1.51745157788313,0.701538604535783,0.289889396598706,none
1190007I07Rik,0.996092212589156,0.490959048612157,0.66337377268006,0.909680185061607,0,0.304272714604783,-0.312157378071661,0.364935539650219,none
1200014J11Rik,4.04838416243768,4.15511702474423,4.17158795093949,4.85022345006163,4.83666447778836,4.93153575472533,0.747778181484638,0.000104701147806141,up
1300002E11Rik,0.225505435808976,0.347913037983608,0.118262618357947,0.7672318039525,0.580275281540578,0.372542878694723,0.342789624012424,0.0601075765597057,none
1300017J02Rik,0.0865704706001343,0.318633837837659,0.424944655330915,0.0582555304786588,0.243247420971187,0.339262831208164,-0.0631277270368994,0.65153532318004,none
1500004A13Rik,0.828705501668532,0.868166795761803,0.786511888577721,1.1236410367982,1.51710835608047,1.08900383463922,0.415456347169947,0.0406423483491795,none
1500009C09Rik,0.962084644275243,1.09249454696976,0.499344673720749,0.858221839460883,1.22769372157041,0.742157729743894,0.091383141936477,0.713735843175389,none
1500009L16Rik,2.81153638190195,2.54081562458047,2.6752845874171,2.66190416599919,1.9077140432527,2.56698023270746,-0.297012717313389,0.300046035687813,none
1500011B03Rik,1.68872367456901,1.64966592978357,1.34981261648204,2.42957197831833,2.15892063899767,2.69765165288424,0.865980683121872,0.0101323876373789,up
1500011K16Rik,1.44880529676446,0.997988924768717,0.96236467191992,1.42380296112054,1.21272060379862,1.46460135785582,0.230655343107293,0.257739468368053,none
1500012F01Rik,3.98233423216614,3.92403022022588,3.7599900967915,3.99141862591447,4.36547663463452,4.09275443520354,0.261098382189668,0.115050360843446,none
1500012K07Rik,0,0,0,0,0,0,0,,none
1500015A07Rik,0.772730247767181,0.455119128392598,0.696345538466823,0.983199027209601,0.640130383857863,0.922425464116457,0.207186653519106,0.219879242122202,none
1500015L24Rik,0,0,0,0,0,0,0,,none
1500015O10Rik,0,0,0,0,0,0,0,,none
1500017E21Rik,0,0.0368549532973675,0,0,0.119852816928248,0,0.0276659545436268,0.544215600374405,none
1500026H17Rik,0.218677029646764,0.219524793095437,0.183452213321981,0.173513806485205,0.46267115721058,0.277506347654338,0.0973457584286471,0.317923296843446,none
1600002D24Rik,0.139100562937271,0.0221188077586278,0.00932240663844871,0.0824549730415297,0.122469867817106,0,0.0114610211747626,0.844605530972578,none
1600002H07Rik,2.77700639059846,2.66919348242595,2.36315425258918,2.83150942864908,2.95851179160955,3.0812448537291,0.353970649458049,0.0690577667466037,none
1600002K03Rik,4.10788208450047,3.89226180905584,4.32235788185046,4.28541080102261,4.12403923617669,4.06686717466474,0.0512718121524225,0.733367079777799,none
1600010M07Rik,2.80810987229783,2.89768362312312,2.99302305484735,2.31087172558748,2.73444040040514,2.40879146516975,-0.414904319701978,0.0402958254063961,none
1600012H06Rik,2.85699119026143,2.52564687816558,2.95559185356546,3.07790117433774,2.95080174273497,3.12252056213762,0.270997852405957,0.124676792701209,none
1600014C10Rik,0.86550346019607,0.748150326604401,0.405740697977852,0.835537513550003,0.464499396505956,0.655239081477818,-0.0213728310815153,0.908496296067668,none
1600014C23Rik,0,0,0,0,0,0,0,,none
1600014K23Rik,0.140677892610392,0,0,0,0,0,-0.0468926308701305,0.373900966300059,none
1600015I10Rik,0,0.228260894483114,0.309016655477913,0.428428649887001,0,0.124693395027458,0.0052814983178105,0.974826521160643,none
1600019K03Rik,0,0,0,0,0,0,0,,none
1600020E01Rik,2.69807112268587,3.06764490405993,2.51688964623838,2.88625634991746,2.7240634030057,2.83486058364194,0.0541915545269762,0.764492588803804,none
1600023N17Rik,0,0,0.0861845564924375,0.480088264725716,0.156994541225608,0.520509750513206,0.357135999990697,0.0394630154048083,none
1600025M17Rik,1.48518773218076,1.99791488160838,2.29128616557118,2.62158234723403,2.87139027145946,2.94146731523783,0.886683718190332,0.0253461719409241,up
1600027J07Rik,0,0,0,0,0,0,0,,none
1600029I14Rik,0,0.222746456475948,0.315269430060047,0,0,0.310874051655821,-0.0757139449600578,0.616405204592194,none
1600029O15Rik,0.14008887613838,0.263545269867275,0.195171188143452,0,0.0881144527747001,0.372030484068807,-0.0462201324351999,0.714772233399421,none
1700001C02Rik,0.280554915671998,0,0,0.550181599896475,0,0,0.0898755614081589,0.68494642585357,none
1700001C19Rik,0.292633826208621,0.408823329399497,0.315923843416674,1.42704464919965,0.892445845541068,1.36723358363449,0.889781026450139,0.00674803449139227,up
1700001D01Rik,0.364105091497512,0,0,0,0.190904318279616,0,-0.0577335910726321,0.695193836411618,none
1700001F09Rik,0,0,0,0,0.11558996518043,0,0.0385299883934768,0.373900966300059,none
1700001G01Rik,0,0.055914739712303,0,0,0,0,-0.0186382465707677,0.373900966300059,none
1700001G11Rik,0,0,0,0,0,0,0,,none
1700001G17Rik,0.115944131142903,0,0.621247787288499,0.799317787215005,0,0.521439759694201,0.194521876159268,0.554701685766801,none
1700001J03Rik,0.30050917290609,0,0.557733566592478,0,0,0,-0.286080913166189,0.150545696302828,none
1700001J11Rik,0.0427031645505865,0.0366271135974768,0,0.0375846419904027,0,0,-0.0139152120525535,0.489346542593699,none
1700001K19Rik,0.637556460030731,0.648955921975678,0.60108318131392,0.309120295062543,0.49868590853904,0.571680692744622,-0.169369555658041,0.10035811899964,none
1700001K23Rik,0,0,0.19073115602043,0,0,0,-0.0635770520068099,0.373900966300059,none
1700001L05Rik,1.53786060832355,1.48000396544526,1.60578018956299,1.86169696563515,1.68751000442862,1.6537337290957,0.193098645275886,0.059407553993134,none
1700001L19Rik,0,0,0.245842452082817,0,0,0,-0.0819474840276056,0.373900966300059,none
1700001O22Rik,1.76020799925762,0.833126072557225,1.33033846174834,1.93925010523943,1.24802106504833,1.53135354891181,0.264984061878796,0.472784412342198,none
1700001P01Rik,0.792073212165434,0.485992458828602,0.853299473659535,0.378001040823195,1.25174575003182,1.33708421840584,0.278488621535762,0.44219521251585,none
1700003C15Rik,0,0,0,0,0,0,0,,none
1700003D09Rik,0.185305846295438,0,0.125418347481763,0,0,0,-0.103574731259067,0.130677514113005,none
1700003E16Rik,0.681319720552214,1.38237896157777,0.922722300227746,1.1227820348578,1.3547584962229,1.02356621692564,0.171561921882869,0.493343639188887,none
1700003E24Rik,0,0.0229408708423511,0.679528291752425,0.118199565287663,0,0.36455730492874,-0.0732374307927911,0.781867996718818,none
1700003F12Rik,0.28227017086873,0,0,0,0.765780832174994,0.0651531591744313,0.182887940160232,0.524440036095042,none
1700003G13Rik,0,0,0,0,0,0,0,,none
1700003G18Rik,0.313642901132962,0,0,0,0,0,-0.104547633710987,0.373900966300059,none
1700003H04Rik,0,0,0,0,0,0,0,,none
1700003I22Rik,0,0,0,0,0,0.224204544352076,0.0747348481173585,0.373900966300059,none
1700003L19Rik,0,0,0,0,0,0,0,,none
1700003M02Rik,0.74334261849446,0.394965153735125,0.677880735354444,0.506494297100852,0.183058327001441,0.787351383780241,-0.113094833233832,0.610057888725817,none
1700003M07Rik,0,0,0,0,0,0.067450879325751,0.022483626441917,0.373900966300059,none
1700003P14Rik,0,0,0,0.129641749987664,0,0,0.0432139166625545,0.373900966300059,none
1700006A11Rik,0,0,0,0,0.0362557421573878,0,0.0120852473857959,0.373900966300059,none
1700006E09Rik,0,0.062207386655541,0,0.480407833214846,0,0,0.139400148853102,0.436660938631167,none
1700006F04Rik,0,0,0,0,0,0,0,,none
1700006H21Rik,0,0,0,0,0,0,0,,none
1700007B14Rik,0,0,0,0,0,0,0,,none
1700007F19Rik,0,0.0559896816650088,0,0,0,0,-0.0186632272216696,0.373900966300059,none
1700007G11Rik,0.240059048960266,0.0766781176931474,0,0,0,0.366140335770504,0.0164677230390305,0.912709614752506,none
1700007J10Rik,0.534236946963376,0.635714464169026,0.545406992239132,0,0.796496421304288,0.507791596267487,-0.137023461933253,0.591156427693498,none
1700007K09Rik,0.170437868508108,0.368399597717586,0.173059615623136,0.376417085966264,0.628393802688915,0.457217087974574,0.250043631593641,0.0650893201976631,none
1700007K13Rik,0.488692892675167,0.184699234126126,0,0,0.192416392654627,0.343769374643493,-0.045735453167724,0.80538880459172,none
1700007L15Rik,1.67967646156808,1.7793147792053,2.05503700460647,2.06678392844236,1.04377074044125,1.43828007488752,-0.321731167202908,0.369343644340648,none
1700007P06Rik,0,0,0,0,0,0,0,,none
1700008C04Rik,0,0,0,0,0,0,0,,none
1700008J07Rik,1.05627484183829,1.03345330882791,0.715170304742378,1.38281054688092,1.74456972951254,1.77922399405137,0.700568605012086,0.014000799233896,up
1700008K24Rik,0,0,0,0,0,0,0,,none
1700008O03Rik,0.209619305006836,0.239047254767165,0,0,0.220159050408926,0.217121501623593,-0.00379533591382747,0.972837633062447,none
1700008P02Rik,0,0,0,0,0,0,0,,none
1700009C05Rik,0,0.0430266709618313,0,0,0,0,-0.0143422236539438,0.373900966300059,none
1700009J07Rik,0,0,0,0,0,0,0,,none
1700009N14Rik,0,0,0,0.144050286430505,0,0,0.0480167621435018,0.373900966300059,none
1700010B08Rik,0.297862854650895,0,0,0,0,0,-0.099287618216965,0.373900966300059,none
1700010D01Rik,0,0,0,0.753831276578651,0,0.635200884471681,0.463010720350111,0.119009698948069,none
1700010I02Rik,0,0,0,0,0,0,0,,none
1700010I14Rik,0,0.115696490401827,0.225142872183881,0.181111458214975,0.437032738148172,0.437019950291898,0.238108261356446,0.090595599681645,none
1700010J16Rik,0,0,0,0,0.0825241145987175,0,0.0275080381995725,0.373900966300059,none
1700010K23Rik,0,0,0,0,0,0,0,,none
1700011A15Rik,0.0112752102567482,0,0,0,0,0,-0.00375840341891608,0.373900966300059,none
1700011B04Rik,0.0969486229431032,0,0,0,0,0,-0.0323162076477011,0.373900966300059,none
1700011C11Rik,0,0,0,0,0,0,0,,none
1700011E24Rik,0,0,0,0,0,0.0988439759378736,0.0329479919792912,0.373900966300059,none
1700011H14Rik,0,0,0,0,0,0,0,,none
1700011I03Rik,0,0,0,0,0,0,0,,none
1700011L22Rik,0,0,0,0,0,0,0,,none
1700011M02Rik,0,0,0,0,0,0,0,,none
1700012A03Rik,0,0.293189179433593,0,0,0,0,-0.0977297264778642,0.373900966300059,none
1700012B07Rik,0.0801806396862294,0,0.159909444672365,0,0.107376958567472,0.19208117025591,0.0197893481549294,0.797718075344622,none
1700012B09Rik,0,0,0,0,0,0,0,,none
1700012C14Rik,0.257154276919258,0,0.600186006247452,0,0.245680627467076,0.338483747338766,-0.0910586361202894,0.674086242015867,none
1700012D01Rik,0.197983619581456,0.445856984904929,0,0,0,0,-0.214613534828795,0.171449031807649,none
1700012D14Rik,0.793595454494714,0.655707191620981,0.914569880972207,0.962061811306101,0.843834342554464,0.8928875772896,0.111637068020754,0.246311769627138,none
1700012D16Rik,0,0,0,0,0,0,0,,none
1700012H19Rik,0,0,0,0,0,0,0,,none
1700012I11Rik,0,0,0,0,0,0,0,,none
1700012L04Rik,0,0,0.0600349286949601,0,0,0,-0.02001164289832,0.373900966300059,none
1700012P22Rik,0,0,0,0,0,0,0,,none
1700013D24Rik,0,0,0,0,0,0,0,,none
1700013F07Rik,0,0,0,0,0,0,0,,none
1700013G24Rik,0.101035488883965,0,0,0,0,0,-0.0336784962946549,0.373900966300059,none
1700013H16Rik,1.18504381605478,1.6715302539772,1.45593711708848,2.13149104057306,2.20249483042814,2.53636528451626,0.852613322799002,0.0105578742616967,up
1700015E13Rik,0,0,0,0,0,0,0,,none
1700015F17Rik,0,0,0,0,0,0,0,,none
1700015G11Rik,0,0,0,0,0,0,0,,none
1700016C15Rik,0.203331478581624,0.439015615103158,0,0,0,0.0714922244259643,-0.190284956419606,0.214410409831977,none
1700016D06Rik,0.286391494418564,0.500451277488318,0.734716989466193,0.885016700848883,0.923288402860622,0.653377420968026,0.313374254434819,0.112430467122051,none
1700016G22Rik,0,0,0,0,0,0,0,,none
1700016H13Rik,0.339841572848662,0.494342354289702,0.922817272633503,0.562074813011196,0.463563939842647,1.09022925598866,0.119622269690212,0.670824054176607,none
1700016K19Rik,2.18221968982262,2.28186973147189,2.28988166915097,2.07329960402592,2.21133777581971,2.80403021620411,0.111565501868087,0.648556181093537,none
1700016L04Rik,0,0.141197336442586,0,0,0,0.227875359734173,0.028892674430529,0.76263898743131,none
1700016L21Rik,0,0,0,0,0,0,0,,none
1700016P04Rik,0,0,0,0,0,0,0,,none
1700017B05Rik,3.57549580271874,3.56476116971863,3.76512893131231,4.48969449286568,4.50325509689507,4.35956031550924,0.815708000506768,0.000510665578993486,up
1700017D01Rik,0.126383503306398,0,0,0,0,0,-0.0421278344354661,0.373900966300059,none
1700017G19Rik,0,0,0,0,0,0,0,,none
1700017J07Rik,0,0,0,0,0,0,0,,none
1700017L05Rik,0,0,0,0,0,0.193804538714473,0.0646015129048243,0.373900966300059,none
1700017N19Rik,0,0,0,0,0,0,0,,none
1700018A04Rik,0,0,0,0,0,0.132780812498103,0.044260270832701,0.373900966300059,none
1700018B08Rik,0,0.125448766354216,0.0983023155007726,0.451295000048997,0,0.326537348139952,0.184693755444654,0.257080146500225,none
1700018B24Rik,0.660931354254764,0.751909272447942,1.17694886855076,0.667184565794338,0.622255686421742,0.90159099190337,-0.132919417044673,0.503626555315677,none
1700018C11Rik,0,0,0,0,0,0,0,,none
1700018F24Rik,0,0,0,0,0,0,0,,none
1700018G05Rik,0,0,0,0,0,0,0,,none
1700018L02Rik,0.164711631865791,0,0,0,0.0935047388304269,0,-0.0237356310117879,0.72603861677032,none
1700019A02Rik,0,0,0,0,0,0,0,,none
1700019B03Rik,0,0.154532660052704,0,0.109102422621997,0.208564703777957,0,0.0543781554490834,0.530327907651659,none
1700019B21Rik,0,0.501168893931127,0,0.843406518299475,1.30973172363239,0.29137284096984,0.647780729656859,0.128140544503584,none
1700019C18Rik,0,0.289091979523123,0,0,0,0,-0.0963639931743743,0.373900966300059,none
1700019D03Rik,0.190024387947702,0.153403270653677,0.280114199145716,0.446756983161522,0,0,-0.0589282915285244,0.72076647699564,none
1700019E08Rik,0,0.584334310734079,0.588746052266743,0.372008188654074,0.343992173102147,0.650481505827586,0.0644671681943285,0.78276166093946,none
1700019G17Rik,0.588070376495624,0.436122686491384,0.421002300288243,0.253908842445613,0.711691165782532,0.636348621194901,0.0522510887159315,0.747427850052182,none
1700019G24Rik,0,0,0,0,0,0,0,,none
1700019L03Rik,2.68394679911701,2.78599009351818,2.62865322952729,2.7630949542194,2.86149966249605,2.79053372331977,0.105512739290912,0.125554325502755,none
1700019M22Rik,0,0.167415737156267,0.18650309313443,0.524828963944509,0,0.38046016462187,0.183790099425227,0.333811303589289,none
1700019N19Rik,0.139028040097597,0,0,0,0,0,-0.0463426800325324,0.373900966300059,none
1700019O17Rik,0.0547373626294077,0.293694186064323,0.0879705805478578,0,0.0927852124271767,0.171384911107416,-0.0574106685689986,0.556788375097642,none
1700020A23Rik,0,0,0,0,0.202032773362432,0.477266861820278,0.22643321172757,0.176952498493446,none
1700020D05Rik,0,0.163888980030666,0.178046592810027,0.476580773523058,0,0,0.0448817335607882,0.803493793751209,none
1700020D14Rik,0,0,0,0,0,0,0,,none
1700020G17Rik,0,0,0,0,0,0,0,,none
1700020I14Rik,3.52567045128629,3.36208436275256,3.70945239968333,3.90471819725017,3.67052498216289,3.71614035468518,0.231392106792022,0.133816748672471,none
1700020L24Rik,0.206440682386448,0.0478636041076885,0.207621774380141,0.124616645160325,1.12040104690436,0,0.261030543730137,0.50684897281327,none
1700020M21Rik,0.987694862972346,0.854116166043406,0.972429453016215,0.331153711564403,0.687360845212045,1.09429823616152,-0.233809229698,0.356404117255708,none
1700020N01Rik,0,0,0,0,0,0,0,,none
1700020N15Rik,0,0,0,0,0,0,0,,none
1700020N18Rik,0,0,0,0,0,0,0,,none
1700021F05Rik,6.81298964626545,6.99361133869096,7.00001521584402,7.12411894353216,7.01556070287091,7.05190175766425,0.128321734422298,0.136899071462981,none
1700021F07Rik,0,0,0,0,0,0,0,,none
1700021K19Rik,1.21931289893184,1.19583450447417,1.19563484873607,1.615561312844,1.4069921002926,1.65188565799297,0.354552272995827,0.00986408774223846,none
1700021N21Rik,0,0.11318039519771,0,0.197140717363212,0,0,0.0279867740551674,0.730589082334119,none
1700022A21Rik,0.574986961427149,0.731387464065593,0.690741581610128,0.565568906552812,0.370673180282048,1.14164597489811,0.0269240182100322,0.914719724507576,none
1700022A22Rik,0,0,0,0,0,0,0,,none
1700022E09Rik,0.808925367991596,0,0,0.544594190123893,0,0.264550842865015,7.3221665770451e-05,0.999824062816697,none
1700022H01Rik,0,0,0.475723056492847,0.789868611280593,0,0.153949274201378,0.156031609663041,0.618057910987831,none
1700022H16Rik,0,0,0,0,0,0,0,,none
1700022I11Rik,0.794336840889852,0.998483652258374,0.758865134494606,1.43422842062807,1.19797230027693,1.32772242526295,0.469412506175041,0.00974528810445441,none
1700023C21Rik,0,0,0,0,0,0,0,,none
1700023F02Rik,0.33301949348617,0,0,0,0,0,-0.111006497828723,0.373900966300059,none
1700023F06Rik,0,0,0.164840329933382,0.0754244677692672,0,0,-0.0298052873880382,0.647684801300761,none
1700024B18Rik,0,0,0,0,0,0.204870645992391,0.068290215330797,0.373900966300059,none
1700024F13Rik,0.205156006733675,0.178988655512877,0,0,0,0,-0.12804822074885,0.11795889323736,none
1700024G13Rik,0,0,0,0,0,0,0,,none
1700024I08Rik,0,0,0,0,0,0,0,,none
1700024N05Rik,0,0,0,0,0,0,0,,none
1700024P04Rik,1.64476214857785,0.672879691069465,1.57618446181251,0.694786609545158,1.01648277005215,0.9381570446642,-0.414799959066104,0.274408205044982,none
1700024P16Rik,0.412201061790749,0.285755178004812,0.377564119563749,0.340343091165312,0.702379054940281,0.228552712153783,0.0652514996333555,0.681860106999985,none
1700025B11Rik,0,0,0,0,0,0,0,,none
1700025C18Rik,0,0,0,0,0,0,0,,none
1700025F22Rik,0,0,0,0,0,0,0,,none
1700025F24Rik,0.422474147460266,0,0.108374575977659,0,0,0.149715908187032,-0.127044271750298,0.403617569937377,none
1700025G04Rik,1.29858500602712,1.31050183300883,1.15222755933042,1.35038805073885,1.40417559814865,1.31416864919975,0.102472633240295,0.147764817657933,none
1700025J12Rik,0,0.436973060515763,0,0,0,0,-0.145657686838588,0.373900966300059,none
1700025K24Rik,0,0,0,0,0,0,0,,none
1700025M24Rik,0,0,0,0,0,0,0,,none
1700025N23Rik,0.216100938497516,0,0,0.198375967243719,0,0.135836904469087,0.0393706444050966,0.693297860609573,none
1700026D08Rik,0.201620061411956,0.536966980769125,0,0.135136875317567,0,0,-0.201150055621172,0.284613271091873,none
1700026D11Rik,0.485767881181898,0.908696104265034,0.597532127677869,0.17663042966126,0.692711066833119,1.12374763127798,0.000364338215851356,0.999093992121433,none
1700026F02Rik,0.122636940868587,0,0,0,0,0,-0.0408789802895289,0.373900966300059,none
1700026J14Rik,0,0,0,0,0.195303497799779,0,0.0651011659332596,0.373900966300059,none
1700026L06Rik,0,0,0,0.149598859731735,0.220227166936084,0.373406558816482,0.247744195161434,0.0199385581948883,none
1700027A15Rik,0,0,0,0,0,0,0,,none
1700027F06Rik,0,0,0,0,0,0,0,,none
1700027F09Rik,0,0,0,0,0,0,0,,none
1700027H10Rik,0,0,0,0,0,0,0,,none
1700027I24Rik,0.441607771223902,0.667346272352999,0,0,1.1971589644915,0,0.0294016403048664,0.950444868737201,none
1700027J07Rik,0,0,0,0,0,0,0,,none
1700028B04Rik,0,0.0341241351093518,0.0298457966104769,0.165098978324639,0.264775409176312,0.113608494421643,0.159837650067588,0.0248663198198877,none
1700028D13Rik,0,0,0,0,0,0,0,,none
1700028E10Rik,0.379405529740971,0.0706677276735723,0.189150454426301,0.133367996846495,0.0383288034811482,0.0353649051291019,-0.144054002128033,0.2059810984051,none
1700028I16Rik,0.248081797631646,0,0,0,0.147813344228721,0,-0.0334228178009748,0.745928755009641,none
1700028J19Rik,0.148620483513888,0,0,0,0.133522756207653,0,-0.00503257576874505,0.943391572605395,none
